SET,IE PID,MMS ID,Title (DC),Identifier - Digital File Name (DC),Created - W 3 CDTF (DCTERMS),Is Part Of (DCTERMS)
1,IE7557373,9934266873607636,Holy Trinity Church Benalla /,me130009-001,1907,Architectural drawings collection.
1,IE7557166,9924511273607636,Plan of four brick cottages Carnarvon Street Hawthorn for A Holzer Esqre,me090245-001,1890,Architectural drawings collection.
1,IE7557156,9934790543607636,"Proposed fire station &c at Mornington, for the Mornington Fire Brigade /",me120015-001,1917,Architectural drawings collection.
1,IE7557216,9939650285407636,Funeral chapel,me130001-001,1897,Architectural drawings collection.
1,IE7557809,9939650678807636,Design for a country church at Cowwarr,me130005-002,1901,Architectural drawings collection.
1,IE7557738,9939656653707636,Collingwood Town Hall.,me120005-001,1885,Architectural drawings collection.
1,IE7556705,9939657663607636,The Union Bank of Australia Limited Colac,me000011-002,1913,Architectural drawings collection.
1,IE7555658,9939657668007636,Proposed additions Munster Arms Hotel Lt. Bourke St.,me080006-001,1886,Architectural drawings collection.
1,IE7556801,9939649088907636,Design for coffee tavern Bourke Street,me080004-002,1881,Architectural drawings collection.
1,IE7555265,9924877453607636,Mission to Seamen Buildings [Siddeley Street] Melbourne,me150007-001,1906,Architectural drawings collection.
1,IE7555360,9934612863607636,New Shire hall and municipal buildings for Wyndham /,me120001-001,1893,Architectural drawings collection.
1,IE7555145,9920964823607636,Premises at Bairnsdale for the Union Bank of Australia Ltd,me000019-001,1918,Architectural drawings collection.
1,IE7555040,9939652366807636,The Union Bank of Australia Ltd Design for New Premises at Loch Gippsland,me000002-001,1900,Architectural drawings collection.
1,IE7554975,9939653596707636,Colonial Bank of Australasia Melbourne,me000041-001,1880,Architectural drawings collection.
1,IE7556520,9939653704107636,Collection of architectural drawings of the proposed new Sir Charles Hotham Hotel on the corner of Flinders and Spencer Streets and the proposed Peoples Coffee Palace Spencer Street,me080003-008,1890,Architectural drawings collection.
1,IE7556535,9934874183607636,"The Kerry Hotel - corner of Flinders Lane & King St, for D.T. McCarthy Esq.",me080009-001,1891,Architectural drawings collection.
1,IE7557959,9934281983607636,"Design for stone pulpit for schools chapel, Church of England Grammar School /",me130004-001,1892,Architectural drawings collection.
1,IE7556921,9939653666507636,Banking premises at Rupanyup for the Union Bank of Australia Limited,me000004-002,1900,Architectural drawings collection.
1,IE7556996,9939653684607636,Court House Christchurch New Zealand,me120010-001,1860,Architectural drawings collection.
1,IE7557046,9939647914007636,Proposed theatre for the Wellington Opera House Company Limited. Wellington New Zealand,me180025-016,1912,Architectural drawings collection.
1,IE7557056,9920881593607636,The Union Bank of Australia Limited Camperdown,me000010-001,1913,Architectural drawings collection.
1,IE7557301,9939670176507636,New factory for Parsons Bros Coy Ltd Flinders Lane Melbourne,me030012-001,1877,Architectural drawings collection.
1,IE7602255,9921225033607636,The Commercial Bank of Australia Limited Newport Branch,me000038-001,1886,Architectural drawings collection.
1,IE7602290,9939665504807636,Sketch plans and details Parliament House Melbourne.,me120007-004-001,1853/1855,Architectural drawings collection.
1,IE7602175,9939657043807636,Proposed Town Hall and shops Dannevirke N.Z.,me120008-003,1910,Architectural drawings collection.
1,IE7602578,9939652220107636,Design for Wesleyan Church Kyneton,me130011-003,1869,Architectural drawings collection.
1,IE7602853,9939653558707636,St James Cathedral Melbourne,me130010-001,1913,Architectural drawings collection.
1,IE7602318,9939665504507636,Banking Premises at Cowra NSW for the Union Bank of Australia Limited,me000006-004,1909,Architectural drawings collection.
1,IE7602363,9920890153607636,Design for new premises at Ouyen for the Commercial Bank of Australia Limited.,me000016-001,1918,Architectural drawings collection.
1,IE7602928,9939654789507636,New Banking Premises Casterton for the Union Bank of Australia Limited,me000005-004,1908,Architectural drawings collection.
1,IE7602753,9920687043607636,New strong room and fittings to premises Brunswick St Fitzroy for the Union Bank of Australia Limited,me000003-001,1900,Architectural drawings collection.
1,IE8975334,9934896573607636,"New factory for Acme Bolt Co., Melbourne /",me030007-001,1909,Architectural drawings collection.
1,IE22634617,9924672933607636,"Professional & Residential Chambers, Collins St East, now in course of erection",me220060-001,1908,Architectural drawings collection.
1,IE7554933,9918118673607636,Residence at Essendon for Alexr. McCracken Esqure. [North Park],me090238-001,1888,Architectural drawings collection. Residences
1,IE7557226,9939647973307636,Residence at Toorak for A. Rutter Clarke (Merriwa corner of Orrong Road and Robertson Street),me090128-001,1906,Architectural drawings collection. Residences.
1,IE7554477,9939657509007636,Mrs C. Jones. Additions and alterations to house Lygon St. Carlton Leonard J. Flannagan.,me090174-003,1889/1897,Architectural drawings collection. Residences.
1,IE7556495,9939658683907636,Mrs C. Jones. Additions and alterations to house Lygon St. Carlton Leonard J. Flannagan.,me090174-001,1889/1897,Architectural drawings collection. Residences.
1,IE7554945,9939653597207636,Norwood homestead at Wareek Victoria residence of Alfred Joyce,me090205-005,1863,Architectural drawings collection. Residences.
1,IE7602508,9939650850507636,Norwood homestead at Wareek Victoria residence of Alfred Joyce,me090205-003,1863,Architectural drawings collection. Residences.
1,IE7557508,9939655038007636,Mona' Studley Park Kew,me090175-001,1859,Architectural drawings collection. Residences.
1,IE7602688,9939655061707636,Proposed Bungalow Sorrento J Hodgson Esq,me090053-001,1925,Architectural drawings collection. Residences.
1,IE7556540,9939653685807636,Proposed Bungalow Sorrento J Hodgson Esq,me090053-003,1925,Architectural drawings collection. Residences.
1,IE7602625,9939649535507636,Stable Buildings Men's Quarters and Outbuildings to be Erected at Preston North,me090173-002,1888,Architectural drawings collection. Residences.
1,IE7556625,9939657547207636,Mrs. L. Skipper dwelling Outlook Drive Eaglemont,me090125-003,1928,Architectural drawings collection. Residences.
1,IE7603025,9939657831207636,New residence Albany Road Toorak for Ronald Keep Esq.,me090140-006,1900/1905,Architectural drawings collection. Residences.
1,IE7554752,9939665534707636,New residence Albany Road Toorak for Ronald Keep Esq.,me090140-007,1900/1905,Architectural drawings collection. Residences.
1,IE7554580,9939653578507636,New residence Albany Road Toorak for Ronald Keep Esq.,me090140-002,1900/1905,Architectural drawings collection. Residences.
1,IE7556415,9939654107807636,New residence Albany Road Toorak for Ronald Keep Esq.,me090140-005,1900/1905,Architectural drawings collection. Residences.
1,IE7555210,9939656771007636,New residence Albany Road Toorak for Ronald Keep Esq.,me090140-001,1900/1905,Architectural drawings collection. Residences.
1,IE7556690,9930027173607636,"Proposed dormitory, Northcote for B.E. Johnson Esq.",me090115-001,1909,Architectural drawings collection. Residences.
1,IE7555523,9939660075007636,Proposed Bungalow Sorrento J Hodgson Esq,me090053-002,1925,Architectural drawings collection. Residences.
1,IE7556165,9917972523607636,Residence for Madam Stirling Orrong Road Toorak [Craignell],me090064-001,1908,Architectural drawings collection. Residences.
1,IE7555367,9930118063607636,"Front elevation of residence at Cheshunt for H.B. Chomley, Esq. /",me090135-001,1906/1907,Architectural drawings collection. Residences.
1,IE7557401,9917972403607636,Residence Selbourne Road Toorak,me090066-001,1913,Architectural drawings collection. Residences.
1,IE7602645,9929970363607636,"Outbuildings Springfield, J. Wright Esq. /",me090084-001,1908,Architectural drawings collection. Residences.
1,IE7602703,9917997863607636,Design for a Brick Residence for Peter Rodger Esq Williamstown,me090237-001,1913,Architectural drawings collection. Residences.
1,IE7602373,9923984043607636,"Sir Malcolm D. McEacharn. Kew [Goathland, additions]",me090037-001,1913,Architectural drawings collection. Residences.
1,IE7602407,9939655311907636,Bishopscourt East Melbourne Design for Alterations Additions,me090139-001,1903,Architectural drawings collection. Residences.
1,IE7602295,9931010463607636,Woodhouse Estate Penshurst.,me090168-001,1920/1929,Architectural drawings collection. Residences.
1,IE7602300,9917966023607636,Proposed villa at Northcote,me090114-001,1905,Architectural drawings collection. Residences.
1,IE7602813,9920989743607636,Alterations to garden at Merriwa Toorak for A. R. Clarke Esq.,me090143-001,1908,Architectural drawings collection. Residences.
1,IE7602788,9917965873607636,Proposed villa Prospect Grove Northcote for E. Fanning Esq.,me090113-001,1918,Architectural drawings collection. Residences.
1,IE7603185,9917972763607636,Villa residence at Sorrento,me090055-001,1900,Architectural drawings collection. Residences.
1,IE7602949,9939665788107636,New residence Albany Road Toorak for Ronald Keep Esq.,me090140-004,1900/1905,Architectural drawings collection. Residences.
1,IE7603015,9917972963607636,Residence at Richmond for C. Allee [i.e. 46 Berry Street East Melbourne],me090045-001,1888,Architectural drawings collection. Residences.
1,IE7555728,9917966643607636,Villa residence to be erected for James Allee Esq. Richmond [i.e. 48 Berry street East Melbourne],me090046-001,1888,Architectural drawings collection. Residences.
1,IE7554695,9917965323607636,Villa residence - Toorak for S. Stott. Esq.,me090070-001,1910,Architectural drawings collection. Residences.
1,IE7555943,9939649455907636,House at Denbigh Road Armadale for GS Stephens Esqre,me090141-001,1900,Architectural drawings collection. Residences.
1,IE7554910,9939653597807636,Mona' Studley Park Kew,me090175-003,1859,Architectural drawings collection. Residences.
1,IE7555693,9931907163607636,Cottage at Frankston for Major Harold Grimwade /,me090146-001,1909,Architectural drawings collection. Residences.
1,IE7554970,9939653596807636,Mrs C. Jones. Additions and alterations to house Lygon St. Carlton Leonard J. Flannagan.,me090174-002,1889/1897,Architectural drawings collection. Residences.
1,IE7557747,9917968333607636,[Sketch plan for a terrace row of four single storey houses],me090105-023,1910,Architectural drawings collection. Residences.
1,IE7557819,9917966363607636,"Villa residence at Point Henry, Sorrento for C. P. Pitt. Esq.",me090056-001,1897,Architectural drawings collection. Residences.
1,IE7557824,9939650678407636,Additions to Dwelling House at Studley Park for Mr McDougal,me090176-001,1869,Architectural drawings collection. Residences.
1,IE7557603,9918386183607636,[Plan of a pair of two storey semi-detached houses],me090244-001,1857,Architectural drawings collection. Residences.
1,IE7603205,9939654786607636,Mrs. Mary Williams The Cloisters corner Clendon Road and Orrong Road Toorak,me090124-001,1927,Architectural drawings collection. Residences.
1,IE7554290,9939648015007636,Mrs. L. Skipper dwelling Outlook Drive Eaglemont,me090125-002,1928,Architectural drawings collection. Residences.
1,IE7557036,9939653679807636,Mrs. Mary Williams The Cloisters corner Clendon Road and Orrong Road Toorak,me090124-004,1927,Architectural drawings collection. Residences.
1,IE7554730,9939647914307636,Mrs. Mary Williams The Cloisters corner Clendon Road and Orrong Road Toorak,me090124-003,1927,Architectural drawings collection. Residences.
1,IE7602458,9939650592507636,New residence Albany Road Toorak for Ronald Keep Esq.,me090140-003,1900/1905,Architectural drawings collection. Residences.
1,IE7556113,9939649454107636,The Honble. J.M. Davies M.L.C. residence corner of Bruce & Wattle Tree Rds. Malvern.,me090235-002,1891,Architectural drawings collection. Residences.
1,IE7556147,9939660103407636,Residence Toorak for CE Norman Esq Walter R Butler,me090129-002,1906,Architectural drawings collection. Residences.
1,IE7557929,9939661885607636,House at Denbigh Road Armadale for GS Stephens Esqre,me090141-002,1900,Architectural drawings collection. Residences.
1,IE7554570,9939648013707636,Residence at Toorak for A. Rutter Clarke (Merriwa corner of Orrong Road and Robertson Street),me090128-003,1906,Architectural drawings collection. Residences.
1,IE7557126,9939652435507636,Pensford 528 Orrong Road Armadale,me090138-002,1903,Architectural drawings collection. Residences.
1,IE7554872,9939653598707636,Additions to Dwelling House at Studley Park for Mr McDougal,me090176-002,1869,Architectural drawings collection. Residences.
1,IE7556680,9939657664207636,Norwood homestead at Wareek Victoria residence of Alfred Joyce,me090205-002,1863,Architectural drawings collection. Residences.
1,IE7555933,9939649456107636,Norwood homestead at Wareek Victoria residence of Alfred Joyce,me090205-001,1863,Architectural drawings collection. Residences.
1,IE7555978,9939649455507636,Mona' Studley Park Kew,me090175-002,1859,Architectural drawings collection. Residences.
1,IE7555863,9917972453607636,Proposed Villa Mr Dark Selbourne Road Toorak,me090065-001,1913,Architectural drawings collection. Residences.
1,IE7555753,9923984483607636,Block Plan and Sewerage of Residence Point King Sorrento,me090057-001,1900,Architectural drawings collection. Residences.
1,IE7555723,9930118823607636,"Villa residence Brighton for W. Weatherley, Esq. /",me090133-001,1907,Architectural drawings collection. Residences.
1,IE7555733,9917905663607636,The Garden at Clive Baillieu Esq Residence Toorak,me090144-003,1910,Architectural drawings collection. Residences.
1,IE7554575,9917973043607636,Additions to House at Ringwood for W Anderson Esq.,me090048-001,1915,Architectural drawings collection. Residences.
1,IE7554259,9930184163607636,Residence at Toorak for F. Wallack Esq. /,me090145-001,1907,Architectural drawings collection. Residences.
1,IE7557356,9939656018107636,Pensford 528 Orrong Road Armadale,me090138-001,1903,Architectural drawings collection. Residences.
1,IE7557692,9939652251107636,Residence Toorak for CE Norman Esq Walter R Butler,me090129-001,1906,Architectural drawings collection. Residences.
1,IE7557707,9939668638907636,The Honble. J.M. Davies M.L.C. residence corner of Bruce & Wattle Tree Rds. Malvern.,me090235-001,1891,Architectural drawings collection. Residences.
1,IE7555610,9930027443607636,"Residence for F.W. Clements Esq., Lansell Road Toorak /",me090130-001,1915,Architectural drawings collection. Residences.
1,IE7555437,9917966603607636,Terrace at East Melbourne for C. Allee Esq.,me090011-001,1885,Architectural drawings collection. Residences.
1,IE7556111,9939649454207636,Bishopscourt East Melbourne Design for Alterations Additions,me090139-002,1903,Architectural drawings collection. Residences.
1,IE7555473,9917965983607636,Proposed villa residence,me090121-001,1905,Architectural drawings collection. Residences.
1,IE7556055,9917973023607636,Alterations Residence Punt Rd S. Yarra Mrs Jackson,me090050-001,1904,Architectural drawings collection. Residences.
1,IE7557939,9939668983607636,Mrs. Mary Williams The Cloisters corner Clendon Road and Orrong Road Toorak,me090124-002,1927,Architectural drawings collection. Residences.
1,IE7556988,9917967353607636,Terrace at East Melb. For H. Spink and J. W. Allee,me090013-001,1900,Architectural drawings collection. Residences.
1,IE7557011,9939670629607636,Stable Buildings Men's Quarters and Outbuildings to be Erected at Preston North,me090173-001,1888,Architectural drawings collection. Residences.
1,IE7557924,9931907083607636,"Tintern Toorak, plan of existing house /",me090137-001,1901,Architectural drawings collection. Residences.
1,IE7603225,9917966063607636,Residence Victoria Parade for Miss Taylor,me090015-001,20/08/1906,Architectural drawings collection. Residences.
1,IE7602170,9923984383607636,"The Trustees of the Late John Allee. Property, corner of Cobden & Victoria Streets. North Melbourne",me090043-001,1897,Architectural drawings collection. Residences.
1,IE7602538,9917968123607636,Sketch Plan for Residence,me090105-022,1906,Architectural drawings collection. Residences.
1,IE7602593,9932335463607636,Residence at Toorak /,me090148-001,1914,Architectural drawings collection. Residences.
1,IE7602513,9939649535607636,Mrs. L. Skipper dwelling Outlook Drive Eaglemont,me090125-001,1928,Architectural drawings collection. Residences.
1,IE7602873,9939653272807636,Norwood homestead at Wareek Victoria residence of Alfred Joyce,me090205-004,1863,Architectural drawings collection. Residences.
1,IE7602960,9917972783607636,Proposed Additions for J Hodgson Esq. Sorrento,me090054-001,1925,Architectural drawings collection. Residences.
1,IE7602733,9939665502807636,Residence at Toorak for A. Rutter Clarke (Merriwa corner of Orrong Road and Robertson Street),me090128-002,1906,Architectural drawings collection. Residences.
1,IE7602343,9939653433807636,Manton's new premises Nos 228-234 Bourke Street Melbourne,me140029-002,1933,Architectural drawings collection. Shops.
1,IE7556525,9939659722907636,Manton's new premises Nos 228-234 Bourke Street Melbourne,me140029-003,1933,Architectural drawings collection. Shops.
1,IE7556808,9939654477107636,Manton's new premises Nos 228-234 Bourke Street Melbourne,me140029-001,1933,Architectural drawings collection. Shops.
1,IE7555818,9939660104907636,Additions to Charles M Read Stores Prahran,me140023-005,1903/1904,Architectural drawings collection. Shops.
1,IE7602583,9939651277507636,Additions to Charles M Read Stores Prahran,me140023-001,1903/1904,Architectural drawings collection. Shops.
1,IE7556595,9939652440507636,Additions to Charles M Read Stores Prahran,me140023-003,1903/1904,Architectural drawings collection. Shops.
1,IE7556285,9939663379007636,Proposed shops Little Collins St. Melbourne for Martin O'Sullivan Esqre.,me140032-002,1858,Architectural drawings collection. Shops.
1,IE7554825,9939651015007636,Proposed hall and shops for J. Anderson Esq Clifton Hill,me140001-003,1904,Architectural drawings collection. Shops.
1,IE7557111,9939647966707636,Proposed warehouse for Foy and Gibson Smith St. Fitzroy,me140003-004,1911,Architectural drawings collection. Shops.
1,IE7556849,9939657587607636,Proposed warehouse for Foy and Gibson Smith St. Fitzroy,me140003-001,1911,Architectural drawings collection. Shops.
1,IE7556670,9939657664607636,Proposed warehouse for Foy and Gibson Smith St. Fitzroy,me140003-002,1911,Architectural drawings collection. Shops.
1,IE7556217,9933778003607636,"Proposed alterations for Thos McPherson & Son, Collins St, Melbourne.",me140018-001,1910/1915,Architectural drawings collection. Shops.
1,IE7556941,9934139743607636,"Three two-storey shops and dwellings at Bacchus Marsh for Messrs Rocke, Tompsitt & Co.",me140036-001,1913,Architectural drawings collection. Shops.
1,IE7602975,9932531033607636,Proposed shop and dwelling at Clifton Hill for A. Campi. Esqre. /,me140027-001,1884,Architectural drawings collection. Shops.
1,IE7554308,9939657543907636,Proposed hall and shops for J. Anderson Esq Clifton Hill,me140001-001,1904,Architectural drawings collection. Shops.
1,IE7555738,9933786793607636,"Shop and residence at Nth Williamstown for Wright, Orr & Coy. /",me140026-001,1900,Architectural drawings collection. Shops.
1,IE7557173,9939654475807636,Manton's new premises Nos 228-234 Bourke Street Melbourne,me140029-006,1933,Architectural drawings collection. Shops.
1,IE7555618,9939660102107636,Additions to Charles M Read Stores Prahran,me140023-006,1903/1904,Architectural drawings collection. Shops.
1,IE7556332,9939648602307636,Additions to Charles M Read Stores Prahran,me140023-007,1903/1904,Architectural drawings collection. Shops.
1,IE7555344,9939670428607636,Manton's new premises Nos 228-234 Bourke Street Melbourne,me140029-004,1933,Architectural drawings collection. Shops.
1,IE7554740,9939670428707636,Manton's new premises Nos 228-234 Bourke Street Melbourne,me140029-005,1933,Architectural drawings collection. Shops.
1,IE7603220,9939654786507636,Additions to Charles M Read Stores Prahran,me140023-002,1903/1904,Architectural drawings collection. Shops.
1,IE7555220,9939656770807636,Proposed hall and shops for J. Anderson Esq Clifton Hill,me140001-002,1904,Architectural drawings collection. Shops.
1,IE7555340,9939656769207636,Proposed warehouse for Foy and Gibson Smith St. Fitzroy,me140003-003,1911,Architectural drawings collection. Shops.
1,IE7554705,9933785843607636,Amended design United Friendly Societies Dispensary Newport /,me140021-001,1915,Architectural drawings collection. Shops.
1,IE7554427,9933778053607636,"Proposed shops for J.C. Williamson Esq, Lt Bourke St, Melbourne",me140020-001,1910/1915,Architectural drawings collection. Shops.
1,IE7557621,9939654984207636,Proposed shops Little Collins St. Melbourne for Martin O'Sullivan Esqre.,me140032-001,1858,Architectural drawings collection. Shops.
1,IE7557361,9933948743607636,Plan of proposed metal ceilings in shops at Brunswick /,me140031-001,1893,Architectural drawings collection. Shops.
1,IE7556655,9933948803607636,Parer's Cafe /,me140030-001,1886,Architectural drawings collection. Shops.
1,IE7556245,9939654009507636,Additions to Charles M Read Stores Prahran,me140023-004,1903/1904,Architectural drawings collection. Shops.
1,IE7603000,9918557683607636,Plans of two storied shops for R. Walters Esqre corner Glenferrie Road & Liddiard Street Hawthorn,me140040-001,1890,Architectural drawings collection. Shops.
1,IE7556640,9922815413607636,Half-inch detail of tower and spire of 'The Rialto' for P. K. McCaughan Esqre Melbourne,me110002-010,1890-07-20,"Collection of architectural drawings of the Rialto Building, 497 Collins Street Melbourne, for P. K. McCaughan"
1,IE22941467,9924672353607636,"Proposed skyscraper office building, George Street Sydney.",me220058-001,1910,Melbourne University Architectural Collection.
1,IE22942197,9935261703607636,Alterations and additions to Mechanics Institute Melton.,me150004-001,1905,Melbourne University Architectural Collection.
1,IE1866478,9917605493607636,[Nellie Stewart as Sweet Nell of Old Drury],pi001691,1902,Troedel collection. Artwork for posters.
1,IE1361209,9919673263607636,"Behold! Here is thy magic staff: under all circumstances keep an even mind. Take it, try it, walk with it...",is006636,1897/1903,Troedel collection. Miscellaneous posters.
1,IE8778267,9920877093607636,Nobel's Explosives Company Ltd Glasgow. Calendar 1910,fp000442,1910,Troedel collection. Miscellaneous posters.
1,IE22730909,9940705451607636,Studio portrait of couple in wedding costume.,ro001806,1925/1935,Rosenberg collection.
1,IE22730954,9940705450507636,"Studio portrait of two women, family name possibly Hawley.",ro001815,1925/1935,Rosenberg collection.
1,IE22730999,9940705449407636,"Studio portrait of mother and son, family name possibly Willis.",ro001824,1925/1935,Rosenberg collection.
1,IE22749313,9940747261207636,"Studio portrait of two girls, possibly Annie Isabel and Margery Agnes Bolitho.",ro001838,1904/1910,Rosenberg collection.
1,IE22749323,9940747261007636,"Studio portrait of woman and two young children, family name possibly Holmberg.",ro001840,1922/1930,Rosenberg collection.
1,IE22749343,9940747259907636,"Studio portrait of three boys, family name possibly Tehan.",ro001844,1917,Rosenberg collection.
1,IE22749664,9940807462607636,"Studio portrait of mother and child, family name possibly Norton.",ro001859,1915/1929,Rosenberg collection.
1,IE22749689,9940807462107636,"Studio portrait of woman, family name possibly Wishart.",ro001864,1915/1921,Rosenberg collection.
1,IE22749694,9940807462007636,"Studio portrait of woman, family name possibly Wishart.",ro001865,1915/1921,Rosenberg collection.
1,IE22749699,9940807461907636,"Studio portrait of man, family name possibly Gregory.",ro001866,1915/1925,Rosenberg collection.
1,IE22749724,9940810162807636,"View of decorated motor car, most likely part of Bendigo Easter Fair procession.",ro001871,1916,Rosenberg collection.
1,IE22749744,9940810162407636,"Constable A. T. Carne on horseback, Ouyen show.",ro001875,6/09/1922,Rosenberg collection.
1,IE22749764,9940810161907636,"Studio portrait of two women and young boy, family name possibly Caldwell.",ro001879,1920/1925,Rosenberg collection.
1,IE22749789,9940810161407636,"Portrait of woman seated outdoors, family name possibly Longstaff.",ro001884,1925/1935,Rosenberg collection.
1,IE7505262,9939652275307636,Card no. 1,gk000133,1927/1933,[Magic trick and puzzle cards].
1,IE9664074,9939654416707636,The Navy Needs You! Don't Read Australian History - Make It! Enlist In The Royal Australian Navy.,fp000436,1915,Troedel collection. World War 1 posters.
1,IE9664254,9917561223607636,Dick. Comic Opera [at] Her Majesty's Opera House every evening,fp000007,1887,Troedel collection. Theatre posters.
1,IE7099958,9919817433607636,"Subdivision Plan of building sites, Newport [Auction notice]",fp000323,1886,Troedel collection. Land subdivision posters.
1,IE7100023,9919753713607636,Foord's Eureka Patent Bird and Rabbit Poisoner,fp000192,1890/1900,Troedel collection. Advertising posters.
1,IE7100043,9917483333607636,R.J. Aginton,fp000003,1886,Troedel collection. Theatre posters.
1,IE7100118,9919770083607636,[Auction notice for] Romawi Malvern,fp000243,1877/1883,Troedel collection. Land subdivision posters.
1,IE7100163,9917661493607636,Penfold & Co's Adelaide Wines. Dr. Penfold's Grange Vineyard near Adelaide S.A.,fp000083,1881/1900,Troedel collection. Advertising posters.
1,IE7100208,9919842433607636,"The Dean's Reserve, Coburg [Auction notice]",fp000341,1886,Troedel collection. Land subdivision posters.
1,IE7100225,9919660973607636,Called Back. Geo. Rignold.,fp000122,1885,Troedel collection. Theatre posters.
1,IE7100270,9919762263607636,"Views in Victoria, Cities in New Zealand [and other views]",fp000226,1880/1890,Troedel collection. Miscellaneous posters.
1,IE7100483,9917483273607636,Fred. W. Millis in his great Entertainment entitled Whimsicalities of the Whimsical,fp000001,1877/1883,Troedel collection. Theatre posters.
1,IE7100513,9917598723607636,'AVENA' Rolled Oats,fp000047,1890/1900,Troedel collection. Advertising posters.
1,IE7100548,9919851463607636,Oakleigh Central Township [Auction notice],fp000367,1887,Troedel collection. Land subdivision posters.
1,IE7100673,9919851363607636,"Plan of Subdivision of Hyde Park Estate, Kew [Auction notice]",fp000363,1886,Troedel collection. Land subdivision posters.
1,IE7100758,9919770093607636,Camberwell. To be sold by auction [...] Riversdale Estate,fp000244,1877/1883,Troedel collection. Land subdivision posters.
1,IE7100838,9920332403607636,[Certificate of membership of the Victorian United Licensed Victuallers Association],fp000421,1895,Troedel collection. Certificates.
1,IE7100885,9920884143607636,E. Rowlands Pty. Ltd. Table Waters & Cordials,fp000455,1880/1890,Troedel collection. Miscellaneous posters.
1,IE7100918,9919842573607636,Bradshaw's Guide railway map of Victoria [map],fp000347,1884,Troedel collection. Miscellaneous posters.
1,IE7101018,9917661733607636,Drink Silverstream Schnapps,fp000086,1881/1900,Troedel collection. Advertising posters.
1,IE7101048,9919660123607636,Princess' Theatre Special Re-appearance for a short season of Miss Nellie Stewart,fp001006,1903,Troedel collection. Theatre posters.
1,IE7101108,9919806323607636,Buxton Park Estate Footscray [Auction notice],fp000272,1885,Troedel collection. Land subdivision posters.
1,IE7101153,9939652217207636,Hugh V. Mckay - Reaper and Binder and Plough,fp000443,1897/1903,Troedel collection. Miscellaneous posters.
1,IE7101218,9920884173607636,S.P.C. Sliced & Cored Pineapple / Lily of the Valley Tomato Soup [uncropped food labels],fp000456,1897/1903,Troedel collection. Miscellaneous posters.
1,IE7101223,9919672263607636,The Hindoo Blend Pure Tea,fp000162,1880/1890,Troedel collection. Advertising posters.
1,IE7101233,9919662433607636,Her Majesty the Queen and her Australasian Representatives,fp000139,1887,Troedel collection. Miscellaneous posters.
1,IE7101353,9920828003607636,Tibrockney,fp000372,1885,Troedel collection. Land subdivision posters.
1,IE7101473,9939652220007636,Foord's Eureka Patent Bird And Rabbit Poisoner,fp000046,1890/1900,Troedel collection. Advertising posters.
1,IE7101548,9919768453607636,"Prospectus of The Railway Junction Land Association, Ltd. of Ringwood",fp000234,1880/1890,Troedel collection. Land subdivision posters.
1,IE7101563,9920194303607636,[Certificate for the] Grand Order of Free Gardeners of Australia,fp000407,1877/1883,Troedel collection. Certificates.
1,IE7101628,9920332633607636,[State School certificate],fp000428,1890/1900,Troedel collection. Certificates.
1,IE7101638,9920194283607636,Melbourne Hospital for Sick Children [certificate],fp000405,1877/1883,Troedel collection. Certificates.
1,IE7101743,9918082473607636,Little's Phenyle Disinfectants Best and Safest,fp000093,1870/1879,Troedel collection. Advertising posters.
1,IE7102163,9920076563607636,Homeopathic Hospital [certificate for a Life Governor],fp000402,1877/1883,Troedel collection. Certificates.
1,IE7102203,9919851153607636,Plan of Proposed Subdivision of the Warrington Heights Estate [Land sale notice],fp000356,1877/1883,Troedel collection. Land subdivision posters.
1,IE7102293,9919817163607636,"Subdivision of allotments 1 & 2, Section VI. Township of Warragul [Auction notice]",fp000315,1885,Troedel collection. Land subdivision posters.
1,IE7102313,9917615213607636,Sporting Standard: the eighth Australian team,fp000387,1893,Troedel collection. Miscellaneous posters.
1,IE7102473,9935005963607636,Victoria.,fp000411,1880/1900,Troedel collection. Maps.
1,IE7102539,9919770223607636,"High Street Reserve, Armadale. [Auction notice]",fp000247,1886,Troedel collection. Land subdivision posters.
1,IE7102619,9923879223607636,"Australian Natives Association, Broken Hill, Willyama Branch no. 3, musical, literary and elocutionary competitions, certificate of merit",fp001024,1900/1909,Troedel collection. Certificates.
1,IE7102696,9917575143607636,D'Arcy Stanfield & Fred. Day [in] Merry Thoughts and Happy Moments,fp000024,1881/1890,Troedel collection. Theatre posters.
1,IE7102824,9917575963607636,Pollard's Lillipution Comic Opera Comp.,fp000034,1881,Troedel collection. Theatre posters.
1,IE7102859,9939653965107636,Enlist In The Sportsmen's Thousand. Show The Enemy What Australian Sporting Men Can Do. Lieut. Jacka V.C.,fp001029,1915,Troedel collection. World War 1 posters.
1,IE7102909,9917562203607636,Nita's first,fp000014,1885,Troedel collection. Theatre posters.
1,IE7102929,9919851093607636,The Middleboro Estate Box Hill [Auction notice],fp000355,1888,Troedel collection. Land subdivision posters.
1,IE7105619,9917635583607636,New shapes & colors for Summer - Season 1898-9,fp000065,1898,Troedel collection. Advertising posters.
1,IE7105654,9939648890807636,Boys! Remember Nurse Cavell.,fp001028,1915,Troedel collection. World War 1 posters.
1,IE7105664,9939652195207636,Certificate Denoting Life Governorship of The Victorian Deaf and Dumb Institution,fp000399,1877/1883,Troedel collection. Certificates.
1,IE7105734,9919810513607636,Caulfield [Land sale notice],fp000299,1880/1890,Troedel collection. Land subdivision posters.
